0		0		0		-1		-1		-1		-1		0
1		0		0		-1		-1		-1		-1		0
2		218.834		166.674		0.975145		30.5661		12.1091		54.6523		0.0730977
3		233.189		162.16		0.964692		34.0461		15.3307		58.207		0.0664907
4		245.614		164.657		0.976664		34.7669		12.3077		57.3056		0.0566914
5		257.923		165.042		0.96767		36.5695		16.6169		65.8827		0.045346
6		275.572		159.703		0.948883		38.1161		21.7505		68.9122		0.0494666
7		276.324		164.896		0.929175		39.1747		24.4924		66.26		0.054595
8		274.456		165.212		0.923053		38.9851		25.1868		65.476		0.0444547
9		276.468		166.241		0.901069		39.9753		28.1464		64.9018		0.0390047
10		277.83		166.173		0.89931		40.365		28.7248		65.6851		0.0415246
11		297.239		162.009		0.797494		45.5598		36.1614		59.9367		0.0501644
12		307.327		165.779		0.82169		45.0438		33.867		59.4227		0.0419173
13		337.643		165.859		0.854432		48.2819		36.0619		69.4082		0.0380748
14		362.276		164.911		0.902048		52.2067		34.0886		78.9752		0.0390464
15		357.425		169.224		0.920726		52.4905		29.6921		76.0928		0.0297836
16		335.299		170.856		0.922267		49.3901		27.1764		70.3046		0.0289649
17		309.182		171.524		0.883731		45.5308		29.7084		63.4802		0.0275365
18		288.684		169.411		0.828007		43.9717		31.5591		56.2833		0.0288261
19		286.345		170.281		0.819487		42.9644		33.9264		59.1983		0.0312233
20		286.621		169.078		0.790257		43.8455		34.4592		56.2347		0.0336529
21		286.699		171.544		0.742861		43.962		36.3876		54.3549		0.033802
22		288.03		171.948		0.725789		44.6481		36.7156		53.3721		0.0353077
23		294.706		171.962		0.760192		45.0804		34.9594		53.8087		0.0351068
24		299.394		172.076		0.69474		46.5601		38.3124		53.2664		0.0334795
25		308.233		170.982		0.659279		48.2821		40.668		54.0871		0.0333503
26		317.337		171.587		0.67183		49.5505		41.7517		56.3675		0.0312577
27		334.094		170.108		0.735534		49.717		39.4049		58.1633		0.0297619
28		327.24		169.438		0.622209		51.3377		44.1385		56.3818		0.0288424
29		338.018		171.115		0.606051		53.3396		45.8837		57.6844		0.029789
30		348.12		172.086		0.54866		55.1254		49.3744		59.0571		0.0287418
31		360.379		172.328		0.496946		56.8386		52.9132		60.9752		0.0285239
32		372.815		171.102		0.514906		58.9189		54.7987		63.9241		0.0287024
33		384.552		171.452		0.546704		60.7514		55.3304		66.0799		0.0290569
34		394.557		171.478		0.641122		62.1338		53.2057		69.3289		0.0280051
35		404.874		172.849		0.619121		63.8696		54.2955		69.1402		0.0290979
36		415.806		173.519		0.552634		65.9819		60.5594		72.6634		0.0273965
37		450.819		173.816		0.556802		67.4578		61.5179		74.0603		0.027272
38		437.164		173.47		0.520078		69.0277		65.1258		76.2492		0.027906
39		447.147		173.772		0.621838		70.4472		60.9979		77.8883		0.0285898
40		455.835		173.327		0.665641		71.1818		60.9038		81.6107		0.0302651
41		463.294		172.749		0.705877		71.9005		59.9157		84.5867		0.0306175
42		469.535		172.745		0.660272		73.3216		63.9214		85.1121		0.0303931
43		469.605		173.496		0.662386		73.5365		65.8854		87.9453		0.0294865
44		472.463		174.39		0.6494		73.8175		66.9715		88.0686		0.0291501
45		470.467		173.542		0.647557		73.9677		66.1191		86.7684		0.0279451
46		469.405		174.047		0.559901		73.8244		68.4675		82.6344		0.0267943
47		465.89		173.396		0.598749		73.4988		65.71		82.0414		0.0248948
48		463.698		173.03		0.61062		72.7729		65.8042		83.0942		0.0236668
49		462.469		172.571		0.648364		72.9824		63.6515		83.6056		0.0203341
50		463.683		171.597		0.662206		72.5403		62.1164		82.8968		0.0185765
51		467.253		171.386		0.697231		72.9292		62.1013		86.6313		0.0185145
52		468.811		171.636		0.701555		73.4044		60.7555		85.2571		0.0191904
53		472.385		170.783		0.703416		73.4607		62.5767		88.0397		0.0189676
54		475.881		171.832		0.740396		73.6389		59.3592		88.3097		0.0204557
55		480.924		172.146		0.757755		74.3958		59.5851		91.3127		0.0210241
56		485.724		171.82		0.755099		75.2712		57.4586		87.6413		0.0227281
57		488.626		171.672		0.762589		75.2253		57.7206		89.2288		0.0203538
58		494.135		171.447		0.749567		76.0183		61.3037		92.6137		0.0181467
59		501.226		170.056		0.740375		76.9389		63.0696		93.8264		0.0191019
60		509.814		169.254		0.775698		77.8948		59.1307		93.6941		0.0208061
61		513.211		171.439		0.760572		78.4584		61.0495		94.0303		0.0216219
62		522.012		171.325		0.799987		79.7362		59.1414		98.5662		0.0198173
63		533.614		171.254		0.813839		80.7507		60.3686		103.888		0.0209381
64		536.873		172.417		0.778511		82.2828		63.9746		101.93		0.0198282
65		17.6392		170.604		0.958924		3.10892		1.7624		6.213		-0.00307866
66		549.1		173.055		0.793667		84.5664		62.4815		102.706		0.0217542
67		558.588		173.141		0.808439		85.6978		59.9945		101.931		0.0231032
68		564.021		173.494		0.801842		87.7754		63.8129		106.793		0.023121
69		571.63		173.724		0.82398		89.079		61.6075		108.728		0.0225873
70		579.945		173.539		0.791325		90.0222		64.5336		105.551		0.0234132
71		584.76		173.29		0.815363		90.2733		61.515		106.253		0.0226567
72		590.885		172.62		0.827558		91.5469		60.4614		107.701		0.0209393
73		595.597		174.018		0.811402		92.5843		63.3784		108.434		0.0205461
74		602.578		174.374		0.815556		93.5495		63.4751		109.69		0.0227863
75		608.952		174.011		0.800569		95.5316		67.1028		111.98		0.0228712
76		614.859		173.265		0.795933		95.6292		67.4653		111.442		0.0206502
77		620.427		173.259		0.818246		96.1355		64.5372		112.264		0.0203892
78		628.269		173.955		0.845735		96.9123		60.9869		114.292		0.0196183
79		634.7		173.929		0.853811		96.8929		62.7729		120.582		0.0202953
80		640.76		174.344		0.868443		98.1285		60.394		121.814		0.0182923
81		650.413		174.288		0.873584		99.3077		63.4144		130.302		0.0128337
82		654.733		169.674		0.817665		104.74		70.348		122.197		0.00411854
83		2275.93		168.276		0.996842		108.97		58.8571		741.193		-0.0185914
84		1071.62		172.385		0.935776		148.607		65.1031		184.641		0.00147698
85		1079.64		173.121		0.928283		149.516		71.1216		191.251		0.00384954
86		1083.51		173.231		0.918344		153.376		76.8554		194.186		0.0100946
87		1099.18		173.27		0.917488		157.478		77.6547		195.229		0.0100472
88		1114.87		173.024		0.927987		158.932		73.7742		197.992		0.0124675
89		1135.18		172.782		0.923529		162.774		79.162		206.405		0.0112167
90		1157.42		172.609		0.928648		166.919		76.0766		205.079		0.00935125
91		1182.2		172.379		0.926982		169.832		78.3044		208.753		0.0100329
92		1203.74		172.036		0.912894		174.39		87.0241		213.192		0.00994661
93		1213.9		172.224		0.902237		177.527		93.4364		216.669		0.0121354
94		1243		171.943		0.90275		181.679		97.7726		227.291		0.0159379
95		1261.38		169.776		0.876931		185.804		109.831		228.521		0.0184788
96		1263.38		171.701		0.843608		188.679		126.347		235.301		0.0171425
97		1246.33		171.257		0.810048		187.378		137.497		234.49		0.0164142
98		0		0		-1		-1		-1		-1		0
99		0		0		-1		-1		-1		-1		0
