0		0		0		-1		-1		-1		-1		0
1		0		0		-1		-1		-1		-1		0
2		683.998		171.772		0.653994		106.846		93.0758		123.035		0.020621
3		702.049		169.509		0.674885		107.446		90.0455		122.025		0.0184413
4		717.455		169.314		0.710678		108.865		92.6612		131.711		0.0180064
5		723.207		170.24		0.738437		109.784		92.4064		137.036		0.018651
6		716.195		170.492		0.733961		108.958		89.4074		131.638		0.022649
7		711.877		171.061		0.764305		108.688		87.9215		136.343		0.0238373
8		701.124		171.538		0.744966		106.961		88.2958		132.357		0.0266601
9		691.002		170.896		0.728088		105.896		86.8259		126.664		0.0292864
10		666.415		171.728		0.73922		103.372		82.3683		122.305		0.0289578
11		644.68		173.081		0.75734		99.3786		79.5351		121.796		0.0264396
12		617.164		172.303		0.757589		95.616		75.6925		115.963		0.0235324
13		577.719		171.415		0.790699		87.9034		68.6249		112.095		0.0182056
14		538.656		172.288		0.77611		82.8014		64.2836		101.941		0.012917
15		496.786		170.149		0.772206		75.5051		59.0783		92.9821		0.00121164
16		446.336		167.302		0.712568		68.9004		58.5888		83.5071		-0.00671117
17		431.528		169.202		0.618567		67.9382		60.5971		77.1218		-0.00884088
18		431.612		170.054		0.543935		67.781		62.1122		74.02		-0.00847858
19		470.073		168.161		0.56942		69.973		63.1949		76.875		-0.00714606
20		492.452		170.038		0.721027		76.1903		65.9862		95.231		-0.00464769
21		591.662		172.856		0.837819		90.641		66.2711		121.387		0.00692193
22		723.158		173.283		0.871023		104.724		74.5099		151.677		0.0126843
23		873.794		172.059		0.910638		124.888		74.9251		181.327		0.0153409
24		1006.85		172.163		0.932722		142.941		75.7414		210.044		0.0221393
25		1060.92		172.923		0.933137		156.454		80.6359		224.286		0.0221608
26		1110.02		173.667		0.935217		164.364		84.5594		238.818		0.0197798
27		1154.59		174.628		0.933567		172.408		88.7367		247.589		0.0179125
28		1195.38		174.729		0.941486		179.913		86.1618		255.634		0.0154169
29		1231.37		174.223		0.939484		183.377		90.9417		265.452		0.0139855
30		1264.97		174.569		0.937412		189.602		93.8862		269.616		0.0140262
31		1293.74		174.391		0.925433		196.818		107.918		284.812		0.0156872
32		1322.07		173.845		0.933601		199.758		102.509		286.087		0.0164645
33		1365.04		172.481		0.935784		202.967		103.151		292.566		0.0163351
34		1384.57		173.013		0.93415		204.931		105.527		295.693		0.0154142
35		0		0		-1		-1		-1		-1		0
36		0		0		-1		-1		-1		-1		0
