0		4.07427e-011		2.19301e-033		-1		-1		-1		-1		0
1		0		0		-1		-1		-1		-1		0
2		271.409		164.325		0.957854		40.1433		19.3897		67.4997		0.0517641
3		276.429		158.994		0.934927		40.1161		25.143		70.8573		0.0508483
4		279.721		164.211		0.907163		41.8935		28.6094		67.9914		0.048204
5		286.679		165.3		0.898667		42.0396		30.5448		69.6367		0.0474476
6		293.226		161.795		0.860318		44.0038		34.6386		67.9512		0.0512799
7		297.129		164.682		0.876087		44.475		31.7348		65.8189		0.0478177
8		303.909		165.597		0.868361		44.5334		34.0817		68.7225		0.0443796
9		315.167		165.812		0.841418		45.775		37.0983		68.6516		0.0427037
10		324.385		166.711		0.854912		46.4698		36.9264		71.1803		0.0357262
11		32.4403		172.808		0.963589		5.11784		2.46855		9.23207		0.0139928
12		382.442		166.975		0.922638		52.3219		30.6265		79.4119		0.0416019
13		355.526		168.845		0.922839		51.4047		28.8976		75.0225		0.0298794
14		333.082		169.851		0.891801		48.7844		31.0286		68.5823		0.027713
15		311.247		170.337		0.853204		46.4412		32.5089		62.3279		0.026817
16		300.451		170.053		0.816884		46.1407		33.6256		58.2966		0.0308062
17		296.879		171.147		0.816087		45.1372		34.2911		59.3345		0.0330351
18		293.204		172.366		0.789142		45.4447		36.0407		58.6781		0.0326207
19		293.03		167.508		0.805018		44.38		34.6583		58.421		0.0352818
20		291.734		169.705		0.78182		45.211		35.5593		57.0313		0.031092
21		299.555		172.08		0.728389		46.914		38.3865		56.0253		0.0324855
22		307.259		171.968		0.756584		47.5936		37.775		57.7691		0.0342265
23		311.352		171.522		0.723616		48.7847		40.2929		58.3784		0.0336704
24		315.886		171.987		0.630903		49.7253		43.1568		55.6244		0.0324253
25		321.973		172.976		0.655479		50.5665		43.3599		57.4141		0.0316875
26		331.034		172.669		0.600151		52.043		47.736		59.6785		0.0308117
27		340.659		172.644		0.551338		53.718		49.3373		59.1375		0.031426
28		350.102		173.393		0.637467		55.0531		48.2192		62.5836		0.029748
29		359.287		173.563		0.625107		56.3767		48.2474		61.813		0.0295346
30		369.557		172.995		0.615901		58.1553		50.2822		63.8242		0.0295829
31		380.883		173.201		0.543595		60.1847		54.7853		65.2713		0.0288387
32		392.184		174.281		0.565642		61.5723		56.8998		68.9987		0.0283723
33		403.108		173.536		0.625912		63.4082		56.3305		72.2284		0.0274023
34		414.89		174.327		0.612521		65.1397		56.4186		71.3749		0.027932
35		424.781		174.171		0.638956		66.6395		56.7954		73.8328		0.0279654
36		433.842		174.478		0.652788		67.9233		59.3747		78.3782		0.0295001
37		441.682		174.302		0.63302		69.2498		60.7671		78.4967		0.0300298
38		447.301		174.409		0.595474		70.4009		60.9969		75.9258		0.0288992
39		456.339		173.959		0.565017		71.1366		64.8803		78.6353		0.0286718
40		456.65		174.484		0.541572		72.1698		65.1985		77.5569		0.0286928
41		461.24		174.775		0.541927		72.8889		67.0341		79.7622		0.0283534
42		464.101		174.351		0.586844		73.0636		67.4864		83.3475		0.0278515
43		466.548		173.703		0.647222		73.0276		61.7149		80.9586		0.0261468
44		468.239		173.221		0.597668		73.6488		65.1865		81.3059		0.0254402
45		469.7		174.446		0.645111		73.5116		63.2765		82.813		0.0240588
46		471.373		174.407		0.618		73.7579		64.1468		81.5932		0.0237738
47		473.325		173.32		0.641022		74.0269		62.6987		81.6897		0.024168
48		472.959		172.524		0.627761		73.8775		64.7994		83.2463		0.0228547
49		475.79		170.976		0.632111		74.1015		64.8717		83.7186		0.0236169
50		479.187		171.914		0.659854		74.4332		64.3027		85.5779		0.0217822
51		484.237		173.031		0.668023		74.7632		63.5534		85.4051		0.0209992
52		488.368		172.376		0.710716		75.1218		63.4055		90.1313		0.0203578
53		494.829		172.902		0.7173		76.1381		62.8075		90.1415		0.0210215
54		500.523		173.016		0.784337		76.6096		59.1594		95.367		0.0205665
55		507.751		172.294		0.776189		77.3774		59.813		94.866		0.0212868
56		513.228		171.565		0.743792		77.6216		62.1369		92.962		0.0181889
57		524.862		171.148		0.800592		78.8535		58.8371		98.1911		0.0200462
58		531.711		171.097		0.825356		80.0204		57.3544		101.582		0.0196672
59		536.685		171.922		0.857608		80.5934		55.6369		108.179		0.0211809
60		545.36		171.286		0.846872		81.7445		56.1928		105.666		0.0179093
61		546.905		173.291		0.840717		83.1776		57.5564		106.296		0.0185546
62		4.50935		134.033		-1		1.12734		1.12734		1.12734		-0.012245
63		564.675		172.838		0.830413		84.9594		58.4072		104.833		0.0224474
64		567.499		173.569		0.848692		85.4378		56.1336		106.135		0.0227756
65		573.15		173.497		0.835309		86.5066		57.2664		104.162		0.0217619
66		578.27		173.391		0.841495		86.9782		56.7532		105.047		0.0224963
67		584.329		173.565		0.854781		88.3113		55.3357		106.622		0.0228189
68		589.613		172.879		0.837141		89.5818		58.1487		106.307		0.0214705
69		594.328		173.897		0.812987		91.107		62.4013		107.167		0.0233453
70		597.877		174.062		0.827857		92.2625		60.3062		107.509		0.0207223
71		602.03		174.549		0.829042		92.1773		62.1069		111.066		0.0203625
72		606.662		174.006		0.832311		94.1086		61.7942		111.48		0.0203595
73		611.421		172.941		0.815095		94.8986		64.9458		112.105		0.019169
74		616.847		173.888		0.84421		94.8009		64.2135		119.799		0.0194224
75		623.813		173.622		0.829505		95.5725		66.7757		119.563		0.0215319
76		641.462		170.301		0.810359		97.1102		69.1703		118.051		0.0233279
77		634.059		174.187		0.84784		97.1397		64.7472		122.106		0.0227057
78		641.07		173.706		0.852543		98.69		66.772		127.755		0.0200265
79		644.87		171.475		0.770325		102.856		76.4067		119.825		0.0134117
80		652.99		168.79		0.751239		104.585		77.6917		117.709		0.00365434
81		1292.07		171.027		0.998568		140.452		9.78523		182.931		-0.00100587
82		1167.64		171.911		0.997574		143.826		12.8507		184.606		-0.00478167
83		1075.28		172.787		0.948327		150.042		59.7998		188.468		-0.000596391
84		1075.63		172.512		0.933549		151.822		67.1247		187.264		0.00690345
85		1077.39		172.475		0.908475		154.272		77.8045		186.163		0.00972512
86		1086.89		172.917		0.90149		156.493		81.7528		188.893		0.00959678
87		1102.46		173.028		0.897973		158.566		85.0356		193.24		0.00999851
88		1122.94		173.203		0.899601		160.456		86.6047		198.31		0.0081837
89		1144.58		172.628		0.894994		164.22		90.6701		203.261		0.00906815
90		1176.42		171.089		0.90866		169.18		87.7575		210.179		0.0103943
91		1200.05		171.87		0.913847		173.023		88.2092		217.232		0.0130073
92		1215.79		172.637		0.920399		178.69		88.2328		225.67		0.0133969
93		1223.15		172.388		0.90142		180.539		98.3437		227.15		0.0141427
94		1230.76		172.215		0.881991		183.338		106.478		225.94		0.0121784
